********************************************************************************

                  This is the radiation.data file (fort.4)
                             for NEQAIRv14.0

 Free-Free data are not listed here but are in data statements in sub. ffdata.
********************************************************************************
Comments and references for atomic N
As many lines as needed.
read format(e10.0,2e6.0,e7.0,e9.0,e10.0,e10.0,1x,a4,a3,1x,a4,a3,2e3.0)
EeeeeeeeeeFfffffFfffffFffffffFffffffffEeeeeeeeeeFfffffffffxAaaaAaaxAaaaAaaFffFff
********************************************************************************
                            Atomic Lines for:
N
(Stark Gam & exp)   gl     gu    Eu       Aul      lambda    lower   upper QSS l u 
 0.000E+00 0.000   4.0    2.0 112294.0  0.189E+07   3834.22  3s  2P  3p  2P  5. 99.
 0.000E+00 0.000   2.0    4.0 111853.1  0.209E+07   3887.57  3s  2P  5p  2D  5. 15.
 0.000E+00 0.000   4.0    6.0 111905.6  0.250E+07   3892.20  3s  2P  5p  2D  5. 15.
 0.000E+00 0.000   4.0    4.0 111853.1  0.414E+06   3900.18  3s  2P  5p  2D  5. 15.
 0.000E+00 0.000   2.0    2.0 111060.9  0.575E+06   4011.14  3s  2P  5p  2S  5. 15.
 0.000E+00 0.000   4.0    2.0 111060.9  0.114E+07   4024.56  3s  2P  5p  2S  5. 15.
 0.000E+00 0.000   4.0    6.0 121200.5  0.805E+05   4095.05  3p  2D  2p4 2D  7. 22.
 3.323E-01 0.300   2.0    4.0 110521.0  0.348E+07   4099.94  3s  2P  3p  2D  5. 99.
 0.000E+00 0.000   6.0    6.0 121200.5  0.123E+07   4107.90  3p  2D  2p4 2D  7. 22.
 3.323E-01 0.300   4.0    6.0 110544.9  0.390E+07   4109.95  3s  2P  3p  2D  5. 99.
 3.323E-01 0.300   4.0    4.0 110521.0  0.662E+06   4113.97  3s  2P  3p  2D  5. 99.
 6.940E-02 0.346   2.0    4.0 107445.6  0.280E+06   4137.64  3s  4P  4p  4S  4. 11.
 6.940E-02 0.346   4.0    4.0 107445.6  0.609E+06   4143.43  3s  4P  4p  4S  4. 11.
 6.940E-02 0.346   6.0    4.0 107445.6  0.101E+07   4151.48  3s  4P  4p  4S  4. 11.
 0.000E+00 0.000   4.0    2.0 120311.2  0.259E+07   4249.87  3p  2D  3d  2P  7. 22.
 0.000E+00 0.000   4.0    4.0 120309.6  0.224E+06   4250.16  3p  2D  3d  2P  7. 22.
 0.000E+00 0.000   6.0    4.0 120309.6  0.226E+07   4264.00  3p  2D  3d  2P  7. 22.
 0.000E+00 0.000   4.0    6.0 121200.5  0.828E+06   4273.28  3p  2P  2p4 2D  7. 22.
 0.000E+00 0.000   4.0    4.0 120155.8  0.501E+07   4278.13  3p  2D  3d  2D  7. 22.
 0.000E+00 0.000   4.0    6.0 120150.1  0.361E+06   4279.17  3p  2D  3d  2D  7. 22.
 0.000E+00 0.000   6.0    4.0 120155.8  0.557E+06   4292.16  3p  2D  3d  2D  7. 22.
 0.000E+00 0.000   6.0    6.0 120150.1  0.521E+07   4293.21  3p  2D  3d  2D  7. 22.
 0.000E+00 0.000   6.0    8.0 119812.9  0.510E+07   4356.29  3p  2D  3d  2F  7. 22.
 4.133E-02 0.300   2.0    2.0 120566.0  0.884E+06   4385.54  3p  2P  3d  2S  7. 22.
 4.133E-02 0.300   4.0    2.0 120566.0  0.176E+07   4392.41  3p  2P  3d  2S  7. 22.
 0.000E+00 0.000   2.0    2.0 120311.2  0.299E+07   4435.11  3p  2P  3d  2P  7. 22.
 0.000E+00 0.000   2.0    4.0 120309.6  0.751E+06   4435.43  3p  2P  3d  2P  7. 22.
 0.000E+00 0.000   4.0    2.0 120311.2  0.141E+07   4442.14  3p  2P  3d  2P  7. 22.
 0.000E+00 0.000   4.0    4.0 120309.6  0.381E+07   4442.45  3p  2P  3d  2P  7. 22.
 0.000E+00 0.000   2.0    4.0 120155.8  0.204E+05   4465.90  3p  2P  3d  2D  7. 22.
 0.000E+00 0.000   4.0    6.0 120150.1  0.276E+05   4474.17  3p  2P  3d  2D  7. 22.
 0.000E+00 0.000   2.0    4.0 107628.3  0.240E+06   4651.82  3s  2P  4p  2P  5. 11.
 0.000E+00 0.000   2.0    2.0 107588.5  0.672E+06   4660.46  3s  2P  4p  2P  5. 11.
 0.000E+00 0.000   2.0    4.0 119210.0  0.151E+07   4662.91  3p  2P  4s  2D  7. 22.
 0.000E+00 0.000   4.0    4.0 107628.3  0.749E+06   4669.89  3s  2P  4p  2P  5. 11.
 0.000E+00 0.000   4.0    4.0 119210.0  0.302E+06   4670.68  3p  2P  4s  2D  7. 22.
 0.000E+00 0.000   4.0    6.0 119210.0  0.180E+07   4670.68  3p  2P  4s  2D  7. 22.
 0.000E+00 0.000   4.0    2.0 107588.5  0.269E+06   4678.59  3s  2P  4p  2P  5. 11.
 9.430E-02 0.355   2.0    2.0 106477.8  0.808E+06   4914.94  3s  2P  4p  2S  5. 11.
 9.430E-02 0.355   4.0    2.0 106477.8  0.176E+07   4935.12  3s  2P  4p  2S  5. 11.
 0.000E+00 0.000   4.0    4.0  19233.2  0.160E-04   5197.90  2p3 4S  2p3 2D  1.  2.
 0.000E+00 0.000   4.0    4.0  19233.2  0.434E-05   5197.90  2p3 4S  2p3 2D  1.  2.
 2.390E+00 -0.079  2.0    2.0 112807.6  0.187E+07   5199.84  3p  2S  5d  2P  7. 16.
 2.390E+00 -0.079  4.0    6.0  19224.5  0.971E-06   5200.26  2p3 4S  2p3 2D  1.  2.
